mrna_id	n_lncRNAs
LOC111116159	6
LOC111116349	6
LOC111116569	6
LOC111116683	6
LOC111116870	6
LOC111117147	6
LOC111117238	6
LOC111117359	6
LOC111117760	6
LOC111117947	6
LOC111118003	6
LOC111118005	6
LOC111118282	6
LOC111118386	6
LOC111118587	6
LOC111118588	6
LOC111118981	6
LOC111119182	6
LOC111119336	6
LOC111119533	6
LOC111119831	6
LOC111119910	6
LOC111120392	6
LOC111120782	6
LOC111120972	6
LOC111121020	6
LOC111121306	6
LOC111121368	6
LOC111121436	6
LOC111121558	6
LOC111121659	6
LOC111121947	6
LOC111122168	6
LOC111122350	6
LOC111122640	6
LOC111122653	6
LOC111122663	6
LOC111122739	6
LOC111122794	6
LOC111122896	6
LOC111123209	6
LOC111123333	6
LOC111123498	6
LOC111123858	6
LOC111124359	6
LOC111124803	6
LOC111125035	6
LOC111125074	6
LOC111125289	6
LOC111125300	6
LOC111125578	6
LOC111126455	6
LOC111127001	6
LOC111127007	6
LOC111127109	6
LOC111127146	6
LOC111127326	6
LOC111127341	6
LOC111127494	6
LOC111127571	6
LOC111127669	6
LOC111127723	6
LOC111127922	6
LOC111128029	6
LOC111128073	6
LOC111128198	6
LOC111128582	6
LOC111128592	6
LOC111128867	6
LOC111129139	6
LOC111129346	6
LOC111129380	6
LOC111129607	6
LOC111129858	6
LOC111129899	6
LOC111130058	6
LOC111130668	6
LOC111130877	6
LOC111131026	6
LOC111131101	6
LOC111131384	6
LOC111131759	6
LOC111132096	6
LOC111132442	6
LOC111132665	6
LOC111132875	6
LOC111133119	6
LOC111133672	6
LOC111133948	6
LOC111134089	6
LOC111134336	6
LOC111134427	6
LOC111134442	6
LOC111134444	6
LOC111134502	6
LOC111134533	6
LOC111134546	6
LOC111134579	6
LOC111134721	6
LOC111134767	6
LOC111134945	6
LOC111135182	6
LOC111135327	6
LOC111135333	6
LOC111135386	6
LOC111135400	6
LOC111135404	6
LOC111135472	6
LOC111135524	6
LOC111135541	6
LOC111136307	6
LOC111136391	6
LOC111136466	6
LOC111136570	6
LOC111136831	6
LOC111136921	6
LOC111137056	6
LOC111137316	6
LOC111137450	6
LOC111137553	6
LOC111138114	6
LOC111138120	6
LOC111138138	6
LOC111138140	6
LOC111138319	6
LOC111138340	6
LOC111138351	6
LOC111138502	6
LOC111138513	6
LOC111099050	5
LOC111099103	5
LOC111099343	5
LOC111099596	5
LOC111100287	5
LOC111100382	5
LOC111100393	5
LOC111100628	5
LOC111100940	5
LOC111101017	5
LOC111101548	5
LOC111101827	5
LOC111102146	5
LOC111102335	5
LOC111103581	5
LOC111103628	5
LOC111103739	5
LOC111103823	5
LOC111103869	5
LOC111103982	5
LOC111104063	5
LOC111104100	5
LOC111104199	5
LOC111104629	5
LOC111104835	5
LOC111105029	5
LOC111105240	5
LOC111105446	5
LOC111105897	5
LOC111105915	5
LOC111105929	5
LOC111106127	5
LOC111106173	5
LOC111106257	5
LOC111107070	5
LOC111107277	5
LOC111107406	5
LOC111107573	5
LOC111107911	5
LOC111107992	5
LOC111108081	5
LOC111108216	5
LOC111108238	5
LOC111108407	5
LOC111108415	5
LOC111109117	5
LOC111109131	5
LOC111109224	5
LOC111109690	5
LOC111109796	5
LOC111110811	5
LOC111111291	5
LOC111111336	5
LOC111111628	5
LOC111111646	5
LOC111112484	5
LOC111112498	5
LOC111112526	5
LOC111112653	5
LOC111113046	5
LOC111113054	5
LOC111113066	5
LOC111113079	5
LOC111113125	5
LOC111113188	5
LOC111113388	5
LOC111113584	5
LOC111114212	5
LOC111114452	5
LOC111114644	5
LOC111116577	5
LOC111116595	5
LOC111116970	5
LOC111117018	5
LOC111117093	5
LOC111117287	5
LOC111118144	5
LOC111118923	5
LOC111118948	5
LOC111119106	5
LOC111119250	5
LOC111119467	5
LOC111119519	5
LOC111119727	5
LOC111119870	5
LOC111119916	5
LOC111120121	5
LOC111120489	5
LOC111120536	5
LOC111120617	5
LOC111120643	5
LOC111120744	5
LOC111120869	5
LOC111120978	5
LOC111121122	5
LOC111121376	5
LOC111121447	5
LOC111121857	5
LOC111122066	5
LOC111122099	5
LOC111122185	5
LOC111122329	5
LOC111122333	5
LOC111122347	5
LOC111122429	5
LOC111122683	5
LOC111123068	5
LOC111123125	5
LOC111123297	5
LOC111123301	5
LOC111123371	5
LOC111123425	5
LOC111123590	5
LOC111123641	5
LOC111123773	5
LOC111124011	5
LOC111124372	5
LOC111124523	5
LOC111124543	5
LOC111124590	5
LOC111124724	5
LOC111124759	5
LOC111124916	5
LOC111124958	5
LOC111124990	5
LOC111125012	5
LOC111125038	5
LOC111125149	5
LOC111125205	5
LOC111125210	5
LOC111125463	5
LOC111125479	5
LOC111125516	5
LOC111125554	5
LOC111125780	5
LOC111125788	5
LOC111125791	5
LOC111125988	5
LOC111126082	5
LOC111126090	5
LOC111126353	5
LOC111126433	5
LOC111126494	5
LOC111126804	5
LOC111126875	5
LOC111127085	5
LOC111127164	5
LOC111127169	5
LOC111127224	5
LOC111127466	5
LOC111127752	5
LOC111127888	5
LOC111128065	5
LOC111128302	5
LOC111128687	5
LOC111128753	5
LOC111129073	5
LOC111129212	5
LOC111129377	5
LOC111129568	5
LOC111129809	5
LOC111129816	5
LOC111130041	5
LOC111130298	5
LOC111130334	5
LOC111130383	5
LOC111130417	5
LOC111130512	5
LOC111130938	5
LOC111131376	5
LOC111131667	5
LOC111131685	5
LOC111131768	5
LOC111131788	5
LOC111132102	5
LOC111132206	5
LOC111132265	5
LOC111132866	5
LOC111132883	5
LOC111132939	5
LOC111133206	5
LOC111133228	5
LOC111133565	5
LOC111133656	5
LOC111134684	5
LOC111134688	5
LOC111134716	5
LOC111135123	5
LOC111135137	5
LOC111135177	5
LOC111135213	5
LOC111135275	5
LOC111135428	5
LOC111135544	5
LOC111135649	5
LOC111135886	5
LOC111135999	5
LOC111136019	5
LOC111136062	5
LOC111136375	5
LOC111136434	5
LOC111136467	5
LOC111136607	5
LOC111136655	5
LOC111136658	5
LOC111136672	5
LOC111136732	5
LOC111136873	5
LOC111136960	5
LOC111137153	5
LOC111137165	5
LOC111137551	5
LOC111137814	5
LOC111138049	5
LOC111138070	5
LOC111138104	5
LOC111138205	5
LOC111138289	5
LOC111099109	4
LOC111099200	4
LOC111099631	4
LOC111100363	4
LOC111100557	4
LOC111100559	4
LOC111100792	4
LOC111100877	4
LOC111101060	4
LOC111101068	4
LOC111101110	4
LOC111101497	4
LOC111101813	4
LOC111101890	4
LOC111102337	4
LOC111102495	4
LOC111102669	4
LOC111102809	4
LOC111103306	4
LOC111103379	4
LOC111103430	4
LOC111103474	4
LOC111103991	4
LOC111103996	4
LOC111104061	4
LOC111104112	4
LOC111104123	4
LOC111104139	4
LOC111104157	4
LOC111104316	4
LOC111104416	4
LOC111104643	4
LOC111104657	4
LOC111104805	4
LOC111105590	4
LOC111106061	4
LOC111106164	4
LOC111106444	4
LOC111106452	4
LOC111106953	4
LOC111107250	4
LOC111107511	4
LOC111107566	4
LOC111107815	4
LOC111107827	4
LOC111107832	4
LOC111107910	4
LOC111108167	4
LOC111108567	4
LOC111108600	4
LOC111108814	4
LOC111108901	4
LOC111109061	4
LOC111109533	4
LOC111109576	4
LOC111109664	4
LOC111110198	4
LOC111110409	4
LOC111110557	4
LOC111110664	4
LOC111110720	4
LOC111111091	4
LOC111111179	4
LOC111111609	4
LOC111111621	4
LOC111111709	4
LOC111112011	4
LOC111112014	4
LOC111112024	4
LOC111112304	4
LOC111112413	4
LOC111112558	4
LOC111112955	4
LOC111112987	4
LOC111113215	4
LOC111114111	4
LOC111114567	4
LOC111114887	4
LOC111114895	4
LOC111115437	4
LOC111115841	4
LOC111115879	4
LOC111116420	4
LOC111116535	4
LOC111118063	4
LOC111118132	4
LOC111118150	4
LOC111118323	4
LOC111118963	4
LOC111119145	4
LOC111119332	4
LOC111119511	4
LOC111119687	4
LOC111119828	4
LOC111119852	4
LOC111120006	4
LOC111120105	4
LOC111120160	4
LOC111120188	4
LOC111120302	4
LOC111120461	4
LOC111120486	4
LOC111120567	4
LOC111120717	4
LOC111120762	4
LOC111120766	4
LOC111120793	4
LOC111120851	4
LOC111120886	4
LOC111121008	4
LOC111121029	4
LOC111121168	4
LOC111121296	4
LOC111121712	4
LOC111121790	4
LOC111121924	4
LOC111122190	4
LOC111122260	4
LOC111122413	4
LOC111122537	4
LOC111122641	4
LOC111123091	4
LOC111123098	4
LOC111123267	4
LOC111123278	4
LOC111123362	4
LOC111123401	4
LOC111123684	4
LOC111123905	4
LOC111123960	4
LOC111124518	4
LOC111124575	4
LOC111124639	4
LOC111124989	4
LOC111125025	4
LOC111125051	4
LOC111125308	4
LOC111125544	4
LOC111125718	4
LOC111125754	4
LOC111125881	4
LOC111125966	4
LOC111126047	4
LOC111126053	4
LOC111126412	4
LOC111126424	4
LOC111126516	4
LOC111126555	4
LOC111126663	4
LOC111126735	4
LOC111126778	4
LOC111126799	4
LOC111126979	4
LOC111127220	4
LOC111127424	4
LOC111127488	4
LOC111127550	4
LOC111127585	4
LOC111127644	4
LOC111127862	4
LOC111127914	4
LOC111128124	4
LOC111128157	4
LOC111128188	4
LOC111128265	4
LOC111128436	4
LOC111128536	4
LOC111128711	4
LOC111128742	4
LOC111128784	4
LOC111128972	4
LOC111128997	4
LOC111129017	4
LOC111129166	4
LOC111129294	4
LOC111129419	4
LOC111129875	4
LOC111129880	4
LOC111129893	4
LOC111130085	4
LOC111130098	4
LOC111130240	4
LOC111130412	4
LOC111130545	4
LOC111130696	4
LOC111130828	4
LOC111130944	4
LOC111131120	4
LOC111131397	4
LOC111131563	4
LOC111131615	4
LOC111131726	4
LOC111132092	4
LOC111132193	4
LOC111132319	4
LOC111132349	4
LOC111132450	4
LOC111132492	4
LOC111132745	4
LOC111132862	4
LOC111133212	4
LOC111133224	4
LOC111133253	4
LOC111133489	4
LOC111133561	4
LOC111133711	4
LOC111133741	4
LOC111134061	4
LOC111134063	4
LOC111134366	4
LOC111134437	4
LOC111134457	4
LOC111134459	4
LOC111134518	4
LOC111134641	4
LOC111134646	4
LOC111134686	4
LOC111134772	4
LOC111134999	4
LOC111135001	4
LOC111135088	4
LOC111135093	4
LOC111135256	4
LOC111135393	4
LOC111135551	4
LOC111135604	4
LOC111135635	4
LOC111135731	4
LOC111135779	4
LOC111135850	4
LOC111135867	4
LOC111135931	4
LOC111135966	4
LOC111136058	4
LOC111136245	4
LOC111136414	4
LOC111136494	4
LOC111136576	4
LOC111136768	4
LOC111137007	4
LOC111137393	4
LOC111137459	4
LOC111137623	4
LOC111137785	4
LOC111138031	4
LOC111138065	4
LOC111138223	4
LOC111138476	4
LOC111099062	3
LOC111099623	3
LOC111099625	3
LOC111099781	3
LOC111099941	3
LOC111099980	3
LOC111100192	3
LOC111100239	3
LOC111100375	3
LOC111100430	3
LOC111100498	3
LOC111100513	3
LOC111100514	3
LOC111100544	3
LOC111100641	3
LOC111100684	3
LOC111100699	3
LOC111101047	3
LOC111101095	3
LOC111101267	3
LOC111101424	3
LOC111101488	3
LOC111101648	3
LOC111101726	3
LOC111102061	3
LOC111102290	3
LOC111103287	3
LOC111103310	3
LOC111103314	3
LOC111103466	3
LOC111103530	3
LOC111103909	3
LOC111103992	3
LOC111104101	3
LOC111104126	3
LOC111104164	3
LOC111104252	3
LOC111105241	3
LOC111105304	3
LOC111105457	3
LOC111105629	3
LOC111106097	3
LOC111106354	3
LOC111106378	3
LOC111106455	3
LOC111106532	3
LOC111107035	3
LOC111107104	3
LOC111107111	3
LOC111107272	3
LOC111107273	3
LOC111107512	3
LOC111107513	3
LOC111107514	3
LOC111107545	3
LOC111107727	3
LOC111107854	3
LOC111107881	3
LOC111108010	3
LOC111108217	3
LOC111108352	3
LOC111108481	3
LOC111108496	3
LOC111108639	3
LOC111108659	3
LOC111108782	3
LOC111108991	3
LOC111109747	3
LOC111110033	3
LOC111110098	3
LOC111110269	3
LOC111110307	3
LOC111110431	3
LOC111110500	3
LOC111110542	3
LOC111110560	3
LOC111110637	3
LOC111111047	3
LOC111111213	3
LOC111111377	3
LOC111111424	3
LOC111111651	3
LOC111112260	3
LOC111112503	3
LOC111112565	3
LOC111112667	3
LOC111112828	3
LOC111113326	3
LOC111113363	3
LOC111113394	3
LOC111113997	3
LOC111114293	3
LOC111114473	3
LOC111114966	3
LOC111115121	3
LOC111115343	3
LOC111115421	3
LOC111115497	3
LOC111115741	3
LOC111116130	3
LOC111116134	3
LOC111116364	3
LOC111116630	3
LOC111116730	3
LOC111116765	3
LOC111116783	3
LOC111116912	3
LOC111116965	3
LOC111117646	3
LOC111117647	3
LOC111117880	3
LOC111117996	3
LOC111118053	3
LOC111118071	3
LOC111118105	3
LOC111118340	3
LOC111118357	3
LOC111118415	3
LOC111118459	3
LOC111118493	3
LOC111118596	3
LOC111118597	3
LOC111118898	3
LOC111118973	3
LOC111118977	3
LOC111119009	3
LOC111119015	3
LOC111119084	3
LOC111119147	3
LOC111119152	3
LOC111119166	3
LOC111119214	3
LOC111119319	3
LOC111119338	3
LOC111119388	3
LOC111119518	3
LOC111119562	3
LOC111119656	3
LOC111119660	3
LOC111119802	3
LOC111120051	3
LOC111120063	3
LOC111120068	3
LOC111120078	3
LOC111120311	3
LOC111120313	3
LOC111120508	3
LOC111120522	3
LOC111120637	3
LOC111120639	3
LOC111120663	3
LOC111120752	3
LOC111120776	3
LOC111120884	3
LOC111121090	3
LOC111121289	3
LOC111121605	3
LOC111121860	3
LOC111121928	3
LOC111122096	3
LOC111122118	3
LOC111122348	3
LOC111122503	3
LOC111122707	3
LOC111122759	3
LOC111122887	3
LOC111123056	3
LOC111123181	3
LOC111123245	3
LOC111123586	3
LOC111123797	3
LOC111123807	3
LOC111123849	3
LOC111123900	3
LOC111123923	3
LOC111123939	3
LOC111123954	3
LOC111123958	3
LOC111124105	3
LOC111124165	3
LOC111124379	3
LOC111124441	3
LOC111124751	3
LOC111124770	3
LOC111124943	3
LOC111125070	3
LOC111125115	3
LOC111125232	3
LOC111125284	3
LOC111125329	3
LOC111125369	3
LOC111125487	3
LOC111125666	3
LOC111125761	3
LOC111125835	3
LOC111125948	3
LOC111126001	3
LOC111126118	3
LOC111126241	3
LOC111126370	3
LOC111126401	3
LOC111126496	3
LOC111126543	3
LOC111126798	3
LOC111127005	3
LOC111127022	3
LOC111127025	3
LOC111127057	3
LOC111127145	3
LOC111127320	3
LOC111127785	3
LOC111127799	3
LOC111127842	3
LOC111127933	3
LOC111127967	3
LOC111128090	3
LOC111128122	3
LOC111128329	3
LOC111128543	3
LOC111128563	3
LOC111128710	3
LOC111128747	3
LOC111128896	3
LOC111128952	3
LOC111128977	3
LOC111128982	3
LOC111128996	3
LOC111129114	3
LOC111129142	3
LOC111129592	3
LOC111129842	3
LOC111129870	3
LOC111129988	3
LOC111129995	3
LOC111130106	3
LOC111130225	3
LOC111130353	3
LOC111130906	3
LOC111130915	3
LOC111130928	3
LOC111130937	3
LOC111131300	3
LOC111131674	3
LOC111131707	3
LOC111131773	3
LOC111131822	3
LOC111132215	3
LOC111132376	3
LOC111132495	3
LOC111132667	3
LOC111132971	3
LOC111133031	3
LOC111133084	3
LOC111133149	3
LOC111133199	3
LOC111133219	3
LOC111133425	3
LOC111133695	3
LOC111134109	3
LOC111134151	3
LOC111134192	3
LOC111134376	3
LOC111134377	3
LOC111134409	3
LOC111134426	3
LOC111134490	3
LOC111134560	3
LOC111134608	3
LOC111134804	3
LOC111134825	3
LOC111134869	3
LOC111135049	3
LOC111135108	3
LOC111135191	3
LOC111135196	3
LOC111135310	3
LOC111135538	3
LOC111135539	3
LOC111135558	3
LOC111135593	3
LOC111135693	3
LOC111135699	3
LOC111135753	3
LOC111135833	3
LOC111135936	3
LOC111135963	3
LOC111135969	3
LOC111136091	3
LOC111136419	3
LOC111136585	3
LOC111136776	3
LOC111137101	3
LOC111137114	3
LOC111137467	3
LOC111137566	3
LOC111137576	3
LOC111137622	3
LOC111137822	3
LOC111137976	3
LOC111137998	3
LOC111138042	3
LOC111138082	3
LOC111138167	3
LOC111138173	3
LOC111138304	3
LOC111138318	3
LOC111099040	2
LOC111099060	2
LOC111099095	2
LOC111099108	2
LOC111099481	2
LOC111099533	2
LOC111099539	2
LOC111099567	2
LOC111099589	2
LOC111099664	2
LOC111099715	2
LOC111099855	2
LOC111100043	2
LOC111100253	2
LOC111100277	2
LOC111100311	2
LOC111100323	2
LOC111100359	2
LOC111100392	2
LOC111100492	2
LOC111100601	2
LOC111100857	2
LOC111100986	2
LOC111101090	2
LOC111101162	2
LOC111101215	2
LOC111101403	2
LOC111101410	2
LOC111101588	2
LOC111101737	2
LOC111101806	2
LOC111101857	2
LOC111102159	2
LOC111102171	2
LOC111102350	2
LOC111102579	2
LOC111102759	2
LOC111102820	2
LOC111102897	2
LOC111103032	2
LOC111103246	2
LOC111103500	2
LOC111103503	2
LOC111103568	2
LOC111103590	2
LOC111103594	2
LOC111103596	2
LOC111103614	2
LOC111103618	2
LOC111103740	2
LOC111103824	2
LOC111103870	2
LOC111103916	2
LOC111103962	2
LOC111104022	2
LOC111104114	2
LOC111104154	2
LOC111104489	2
LOC111104545	2
LOC111104575	2
LOC111104688	2
LOC111104689	2
LOC111104696	2
LOC111104702	2
LOC111104783	2
LOC111105030	2
LOC111105324	2
LOC111105366	2
LOC111105741	2
LOC111105824	2
LOC111105925	2
LOC111106186	2
LOC111106457	2
LOC111106509	2
LOC111106539	2
LOC111106753	2
LOC111106775	2
LOC111106777	2
LOC111106949	2
LOC111107078	2
LOC111107288	2
LOC111107394	2
LOC111107411	2
LOC111107481	2
LOC111107515	2
LOC111107543	2
LOC111107627	2
LOC111107722	2
LOC111107814	2
LOC111107909	2
LOC111108001	2
LOC111108142	2
LOC111108176	2
LOC111108228	2
LOC111108266	2
LOC111108314	2
LOC111108348	2
LOC111108385	2
LOC111108395	2
LOC111108724	2
LOC111108783	2
LOC111108959	2
LOC111109282	2
LOC111109397	2
LOC111109410	2
LOC111109596	2
LOC111109730	2
LOC111109766	2
LOC111109994	2
LOC111110011	2
LOC111110012	2
LOC111110021	2
LOC111110417	2
LOC111110545	2
LOC111110747	2
LOC111110979	2
LOC111111024	2
LOC111111058	2
LOC111111251	2
LOC111111274	2
LOC111111297	2
LOC111111351	2
LOC111111376	2
LOC111111569	2
LOC111111889	2
LOC111112008	2
LOC111112161	2
LOC111112400	2
LOC111112476	2
LOC111112477	2
LOC111112513	2
LOC111112560	2
LOC111112618	2
LOC111112808	2
LOC111112963	2
LOC111112964	2
LOC111113098	2
LOC111113121	2
LOC111113296	2
LOC111113317	2
LOC111113323	2
LOC111113350	2
LOC111113391	2
LOC111113603	2
LOC111113700	2
LOC111114684	2
LOC111114713	2
LOC111114908	2
LOC111115095	2
LOC111115126	2
LOC111115501	2
LOC111115965	2
LOC111116150	2
LOC111116400	2
LOC111116807	2
LOC111116948	2
LOC111117024	2
LOC111117033	2
LOC111117133	2
LOC111117330	2
LOC111117386	2
LOC111117403	2
LOC111117414	2
LOC111117475	2
LOC111117480	2
LOC111117506	2
LOC111117650	2
LOC111117672	2
LOC111118060	2
LOC111118141	2
LOC111118179	2
LOC111118192	2
LOC111118226	2
LOC111118269	2
LOC111118271	2
LOC111118473	2
LOC111118623	2
LOC111118666	2
LOC111118912	2
LOC111118918	2
LOC111119104	2
LOC111119162	2
LOC111119176	2
LOC111119178	2
LOC111119287	2
LOC111119292	2
LOC111119600	2
LOC111119634	2
LOC111119694	2
LOC111119711	2
LOC111119729	2
LOC111119915	2
LOC111119949	2
LOC111120011	2
LOC111120058	2
LOC111120065	2
LOC111120106	2
LOC111120129	2
LOC111120226	2
LOC111120376	2
LOC111120393	2
LOC111120467	2
LOC111120563	2
LOC111120847	2
LOC111120852	2
LOC111120867	2
LOC111120881	2
LOC111120924	2
LOC111120961	2
LOC111121000	2
LOC111121025	2
LOC111121100	2
LOC111121104	2
LOC111121133	2
LOC111121259	2
LOC111121293	2
LOC111121318	2
LOC111121355	2
LOC111121393	2
LOC111121418	2
LOC111121448	2
LOC111121477	2
LOC111121480	2
LOC111121483	2
LOC111121710	2
LOC111121741	2
LOC111121791	2
LOC111121822	2
LOC111121838	2
LOC111121867	2
LOC111121910	2
LOC111122056	2
LOC111122057	2
LOC111122062	2
LOC111122124	2
LOC111122331	2
LOC111122749	2
LOC111122785	2
LOC111122854	2
LOC111122922	2
LOC111122984	2
LOC111123031	2
LOC111123084	2
LOC111123153	2
LOC111123202	2
LOC111123220	2
LOC111123236	2
LOC111123399	2
LOC111123412	2
LOC111123729	2
LOC111123825	2
LOC111123828	2
LOC111123916	2
LOC111123986	2
LOC111124084	2
LOC111124399	2
LOC111124471	2
LOC111124558	2
LOC111124586	2
LOC111124594	2
LOC111124598	2
LOC111124658	2
LOC111124702	2
LOC111124761	2
LOC111124859	2
LOC111124942	2
LOC111125061	2
LOC111125176	2
LOC111125237	2
LOC111125262	2
LOC111125352	2
LOC111125456	2
LOC111125541	2
LOC111125643	2
LOC111125721	2
LOC111125963	2
LOC111126059	2
LOC111126185	2
LOC111126385	2
LOC111126605	2
LOC111126624	2
LOC111126670	2
LOC111126917	2
LOC111126996	2
LOC111127232	2
LOC111127311	2
LOC111127395	2
LOC111127443	2
LOC111127509	2
LOC111127595	2
LOC111127844	2
LOC111127889	2
LOC111127935	2
LOC111128149	2
LOC111128153	2
LOC111128328	2
LOC111128521	2
LOC111128599	2
LOC111128642	2
LOC111128772	2
LOC111128838	2
LOC111128885	2
LOC111128990	2
LOC111129198	2
LOC111129218	2
LOC111129231	2
LOC111129238	2
LOC111129250	2
LOC111129271	2
LOC111129292	2
LOC111129299	2
LOC111129385	2
LOC111129397	2
LOC111129539	2
LOC111129561	2
LOC111129601	2
LOC111129664	2
LOC111129781	2
LOC111129796	2
LOC111129798	2
LOC111129826	2
LOC111129836	2
LOC111129907	2
LOC111129962	2
LOC111129975	2
LOC111130056	2
LOC111130250	2
LOC111130332	2
LOC111130365	2
LOC111130569	2
LOC111130571	2
LOC111130592	2
LOC111130593	2
LOC111130603	2
LOC111130667	2
LOC111130742	2
LOC111130870	2
LOC111130931	2
LOC111130988	2
LOC111130997	2
LOC111131124	2
LOC111131176	2
LOC111131435	2
LOC111131580	2
LOC111131696	2
LOC111131704	2
LOC111131750	2
LOC111131775	2
LOC111131875	2
LOC111132054	2
LOC111132097	2
LOC111132128	2
LOC111132146	2
LOC111132151	2
LOC111132220	2
LOC111132419	2
LOC111132438	2
LOC111132497	2
LOC111132504	2
LOC111132579	2
LOC111132834	2
LOC111132975	2
LOC111133126	2
LOC111133129	2
LOC111133152	2
LOC111133154	2
LOC111133164	2
LOC111133433	2
LOC111133467	2
LOC111133563	2
LOC111133709	2
LOC111133729	2
LOC111133792	2
LOC111133911	2
LOC111133922	2
LOC111133970	2
LOC111133982	2
LOC111133998	2
LOC111134355	2
LOC111134398	2
LOC111134420	2
LOC111134625	2
LOC111134630	2
LOC111134705	2
LOC111134710	2
LOC111134756	2
LOC111134850	2
LOC111134851	2
LOC111134879	2
LOC111134903	2
LOC111135037	2
LOC111135120	2
LOC111135145	2
LOC111135251	2
LOC111135281	2
LOC111135332	2
LOC111135346	2
LOC111135351	2
LOC111135392	2
LOC111135526	2
LOC111135547	2
LOC111135560	2
LOC111135621	2
LOC111135687	2
LOC111135724	2
LOC111135829	2
LOC111135841	2
LOC111135892	2
LOC111135968	2
LOC111136051	2
LOC111136071	2
LOC111136095	2
LOC111136109	2
LOC111136156	2
LOC111136175	2
LOC111136197	2
LOC111136248	2
LOC111136407	2
LOC111136453	2
LOC111136468	2
LOC111136550	2
LOC111136619	2
LOC111136678	2
LOC111136777	2
LOC111136888	2
LOC111136929	2
LOC111137042	2
LOC111137047	2
LOC111137145	2
LOC111137239	2
LOC111137242	2
LOC111137399	2
LOC111137484	2
LOC111137543	2
LOC111137629	2
LOC111137666	2
LOC111137970	2
LOC111138003	2
LOC111138181	2
LOC111138384	2
LOC111138412	2
LOC111138500	2
LOC111099073	1
LOC111099101	1
LOC111099106	1
LOC111099110	1
LOC111099123	1
LOC111099172	1
LOC111099174	1
LOC111099175	1
LOC111099209	1
LOC111099211	1
LOC111099212	1
LOC111099226	1
LOC111099327	1
LOC111099426	1
LOC111099443	1
LOC111099489	1
LOC111099490	1
LOC111099509	1
LOC111099519	1
LOC111099604	1
LOC111099613	1
LOC111099693	1
LOC111099795	1
LOC111099846	1
LOC111099857	1
LOC111099873	1
LOC111099918	1
LOC111099967	1
LOC111099994	1
LOC111100011	1
LOC111100029	1
LOC111100321	1
LOC111100367	1
LOC111100478	1
LOC111100542	1
LOC111100546	1
LOC111100569	1
LOC111100578	1
LOC111100582	1
LOC111100613	1
LOC111100638	1
LOC111100724	1
LOC111100739	1
LOC111100747	1
LOC111100765	1
LOC111100805	1
LOC111100973	1
LOC111100996	1
LOC111101054	1
LOC111101091	1
LOC111101111	1
LOC111101185	1
LOC111101238	1
LOC111101316	1
LOC111101532	1
LOC111101549	1
LOC111101550	1
LOC111101743	1
LOC111101884	1
LOC111101889	1
LOC111101918	1
LOC111101996	1
LOC111102113	1
LOC111102138	1
LOC111102249	1
LOC111102251	1
LOC111102258	1
LOC111102306	1
LOC111102426	1
LOC111102465	1
LOC111102475	1
LOC111102480	1
LOC111102556	1
LOC111102578	1
LOC111102675	1
LOC111102678	1
LOC111102713	1
LOC111102743	1
LOC111102827	1
LOC111102874	1
LOC111102970	1
LOC111103021	1
LOC111103225	1
LOC111103356	1
LOC111103366	1
LOC111103375	1
LOC111103378	1
LOC111103389	1
LOC111103394	1
LOC111103427	1
LOC111103534	1
LOC111103564	1
LOC111103625	1
LOC111103680	1
LOC111103707	1
LOC111103765	1
LOC111103778	1
LOC111103816	1
LOC111103820	1
LOC111103891	1
LOC111103912	1
LOC111103922	1
LOC111103960	1
LOC111103976	1
LOC111104044	1
LOC111104118	1
LOC111104143	1
LOC111104247	1
LOC111104435	1
LOC111104595	1
LOC111104633	1
LOC111104670	1
LOC111104784	1
LOC111104878	1
LOC111105066	1
LOC111105158	1
LOC111105250	1
LOC111105251	1
LOC111105437	1
LOC111105509	1
LOC111105515	1
LOC111105544	1
LOC111105686	1
LOC111105753	1
LOC111105762	1
LOC111105839	1
LOC111105847	1
LOC111105904	1
LOC111105909	1
LOC111106031	1
LOC111106055	1
LOC111106119	1
LOC111106355	1
LOC111106479	1
LOC111106521	1
LOC111106770	1
LOC111107046	1
LOC111107113	1
LOC111107124	1
LOC111107174	1
LOC111107188	1
LOC111107204	1
LOC111107212	1
LOC111107260	1
LOC111107279	1
LOC111107324	1
LOC111107430	1
LOC111107518	1
LOC111107565	1
LOC111107609	1
LOC111107855	1
LOC111107987	1
LOC111108022	1
LOC111108057	1
LOC111108061	1
LOC111108089	1
LOC111108151	1
LOC111108179	1
LOC111108274	1
LOC111108322	1
LOC111108355	1
LOC111108410	1
LOC111108475	1
LOC111108503	1
LOC111108519	1
LOC111108699	1
LOC111108755	1
LOC111108835	1
LOC111108971	1
LOC111109132	1
LOC111109188	1
LOC111109428	1
LOC111109471	1
LOC111109483	1
LOC111109552	1
LOC111109740	1
LOC111109748	1
LOC111109831	1
LOC111109836	1
LOC111109946	1
LOC111109952	1
LOC111109989	1
LOC111110053	1
LOC111110083	1
LOC111110195	1
LOC111110258	1
LOC111110314	1
LOC111110330	1
LOC111110454	1
LOC111110494	1
LOC111110590	1
LOC111110750	1
LOC111110789	1
LOC111110824	1
LOC111110826	1
LOC111110920	1
LOC111110954	1
LOC111110957	1
LOC111111118	1
LOC111111216	1
LOC111111295	1
LOC111111322	1
LOC111111378	1
LOC111111461	1
LOC111111554	1
LOC111111557	1
LOC111111613	1
LOC111111615	1
LOC111111872	1
LOC111111945	1
